Station,Brand,Street,City,State,Regular_Price,Regular_Timestamp,Diesel_Price,Day_Type,Classification,Zip_Code
WEIS GAS AND GO,Gas N Go (Weis),1916 LYCOMING CREEK RD,Williamsport,PA,3.999,08APR2026,5.699,Weekday,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.999,08APR2026,,Weekday,Rural,17701
6th and High Mini Mart,Unbranded,1037 HIGH ST,Williamsport,PA,3.999,08APR2026,,Weekday,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.999,08APR2026,5.999,Weekday,Rural,17701
KWIK FILL #193,Kwik Fill,2601 LYCOMING CREEK RD,Williamsport,PA,4.099,08APR2026,,Weekday,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 LYCOMING CREEK RD,Cogan Station,PA,4.099,08APR2026,5.999,Weekday,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,4.099,08APR2026,5.999,Weekday,Rural,17701
KWIK FILL #192,Kwik Fill,2705 W 4TH ST,Williamsport,PA,4.099,08APR2026,,Weekday,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,4.099,08APR2026,5.999,Weekday,Rural,17701
KWIK FILL #194,Kwik Fill,843 US HIGHWAY 15,Williamsport,PA,4.099,08APR2026,,Weekday,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,4.199,08APR2026,,Weekday,Rural,17701
MINIT MART #243,Nittany Minitmart,2300 W 4TH ST,Williamsport,PA,4.199,08APR2026,,Weekday,Rural,17701
TURKEY HILL MINIT MARKET #950210,Turkey Hill,700 WASHINGTON BLVD,Williamsport,PA,4.199,08APR2026,,Weekday,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,4.199,08APR2026,,Weekday,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,4.199,08APR2026,,Weekday,Rural,17701
UNI-MART #330,Uni-Mart,2306 LYCOMING CREEK RD,Williamsport,PA,3.999,09APR2026,5.699,Weekday,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,3.999,09APR2026,,Weekday,Rural,17701
WEIS GAS AND GO,Gas N Go (Weis),1916 LYCOMING CREEK RD,Williamsport,PA,3.999,09APR2026,5.699,Weekday,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.999,09APR2026,,Weekday,Rural,17701
CONOCO,Conoco,1431 HIGH ST,Williamsport,PA,3.999,09APR2026,,Weekday,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.999,09APR2026,5.999,Weekday,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,3.999,09APR2026,5.999,Weekday,Rural,17701
KWIK FILL #192,Kwik Fill,2705 W 4TH ST,Williamsport,PA,3.999,09APR2026,,Weekday,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,3.999,09APR2026,5.999,Weekday,Rural,17701
KWIK FILL #194,Kwik Fill,843 US HIGHWAY 15,Williamsport,PA,3.999,09APR2026,,Weekday,Rural,17701
HARVEST MOON,Unbranded,535 ARCH ST,Williamsport,PA,4.099,09APR2026,5.899,Weekday,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 LYCOMING CREEK RD,Cogan Station,PA,4.099,09APR2026,5.999,Weekday,Rural,17701
YOUR CHOICE,CITGO,653 WASHINGTON BLVD,Williamsport,PA,4.149,09APR2026,,Weekday,Rural,17701
MINIT MART #243,Nittany Minitmart,2300 W 4TH ST,Williamsport,PA,4.199,09APR2026,,Weekday,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,4.199,09APR2026,,Weekday,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,4.199,09APR2026,,Weekday,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3RD ST,Williamsport,PA,4.199,09APR2026,5.999,Weekday,Rural,17701
HARVEST MOON,Unbranded,535 ARCH ST,Williamsport,PA,3.899,10APR2026,,Weekday,Rural,17701
UNI-MART #330,Uni-Mart,2306 LYCOMING CREEK RD,Williamsport,PA,3.999,10APR2026,5.699,Weekday,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,3.999,10APR2026,,Weekday,Rural,17701
KWIK FILL #193,Kwik Fill,2601 LYCOMING CREEK RD,Williamsport,PA,3.999,10APR2026,,Weekday,Rural,17701
WEIS GAS AND GO,Gas N Go (Weis),1916 LYCOMING CREEK RD,Williamsport,PA,3.999,10APR2026,5.699,Weekday,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.999,10APR2026,,Weekday,Rural,17701
CONOCO,Conoco,1431 HIGH ST,Williamsport,PA,3.999,10APR2026,,Weekday,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.999,10APR2026,5.999,Weekday,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,3.999,10APR2026,5.999,Weekday,Rural,17701
KWIK FILL #192,Kwik Fill,2705 W 4TH ST,Williamsport,PA,3.999,10APR2026,5.999,Weekday,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3RD ST,Williamsport,PA,3.999,10APR2026,5.999,Weekday,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,3.999,10APR2026,5.999,Weekday,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 LYCOMING CREEK RD,Cogan Station,PA,4.099,10APR2026,,Weekday,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,4.199,10APR2026,,Weekday,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,4.199,10APR2026,,Weekday,Rural,17701
HARVEST MOON,Unbranded,535 ARCH ST,Williamsport,PA,3.899,11APR2026,,Weekend,Rural,17701
UNI-MART #330,Uni-Mart,2306 LYCOMING CREEK RD,Williamsport,PA,3.999,11APR2026,5.699,Weekend,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,3.999,11APR2026,,Weekend,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.999,11APR2026,,Weekend,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.999,11APR2026,,Weekend,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,3.999,11APR2026,5.999,Weekend,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3RD ST,Williamsport,PA,3.999,11APR2026,5.999,Weekend,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,3.999,11APR2026,5.999,Weekend,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,4.199,11APR2026,,Weekend,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,4.199,11APR2026,,Weekend,Rural,17701
HARVEST MOON,Unbranded,535 ARCH ST,Williamsport,PA,3.899,12APR2026,,Weekend,Rural,17701
UNI-MART #330,Uni-Mart,2306 LYCOMING CREEK RD,Williamsport,PA,3.999,12APR2026,5.699,Weekend,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,3.999,12APR2026,,Weekend,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.999,12APR2026,,Weekend,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.999,12APR2026,,Weekend,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,3.999,12APR2026,5.999,Weekend,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3RD ST,Williamsport,PA,3.999,12APR2026,5.999,Weekend,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,3.999,12APR2026,5.999,Weekend,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,4.199,12APR2026,,Weekend,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,4.199,12APR2026,,Weekend,Rural,17701
HARVEST MOON,Unbranded,535 ARCH ST,Williamsport,PA,3.899,13APR2026,5.599,Weekday,Rural,17701
UNI-MART #330,Uni-Mart,2306 LYCOMING CREEK RD,Williamsport,PA,3.999,13APR2026,5.699,Weekday,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,3.999,13APR2026,,Weekday,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.999,13APR2026,,Weekday,Rural,17701
CONOCO,Conoco,1431 HIGH ST,Williamsport,PA,3.999,13APR2026,,Weekday,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.999,13APR2026,5.999,Weekday,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,3.999,13APR2026,5.999,Weekday,Rural,17701
KWIK FILL #192,Kwik Fill,2705 W 4TH ST,Williamsport,PA,3.999,13APR2026,,Weekday,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3RD ST,Williamsport,PA,3.999,13APR2026,5.999,Weekday,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,3.999,13APR2026,5.999,Weekday,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 LYCOMING CREEK RD,Cogan Station,PA,4.099,13APR2026,,Weekday,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,4.099,13APR2026,,Weekday,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,4.099,13APR2026,,Weekday,Rural,17701
Wawa #8220,Wawa,164 Maynard St,Williamsport,PA,3.799,14APR2026,5.999,Weekday,Rural,17701
SHEETZ #336,Sheetz,105 Maynard St,Williamsport,PA,3.799,14APR2026,5.999,Weekday,Rural,17701
SHEETZ #283,Sheetz,330 Westminster Dr,Williamsport,PA,3.899,14APR2026,5.999,Weekday,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3rd St,Williamsport,PA,3.949,14APR2026,5.999,Weekday,Rural,17701
UNI-MART #330,Uni-Mart,2306 Lycoming Creek Rd,Williamsport,PA,3.999,14APR2026,5.699,Weekday,Rural,17701
HELLERS MARKET,Exxon,1941 Lycoming Creek Rd,Williamsport,PA,3.999,14APR2026,,Weekday,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 Dewey Ave,Williamsport,PA,3.999,14APR2026,,Weekday,Rural,17701
CONOCO,Conoco,1431 High St,Williamsport,PA,3.999,14APR2026,,Weekday,Rural,17701
6th and High Mini Mart,Unbranded,1037 High St,Williamsport,PA,3.999,14APR2026,,Weekday,Rural,17701
HARVEST MOON,Unbranded,535 Arch St,Williamsport,PA,3.999,14APR2026,5.599,Weekday,Rural,17701
KWIK FILL #194,Kwik Fill,843 US Highway 15,Williamsport,PA,3.999,14APR2026,,Weekday,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 Lycoming Creek Rd,Cogan Station,PA,4.099,14APR2026,5.999,Weekday,Rural,17701
EXXON,Exxon,1220 River Ave,Williamsport,PA,4.099,14APR2026,,Weekday,Rural,17701
SUNOCO,Sunoco,1300 Washington Blvd,Williamsport,PA,4.099,14APR2026,,Weekday,Rural,17701
Wawa #8220,Wawa,164 Maynard St,Williamsport,PA,3.699,15APR2026,5.999,Weekday,Rural,17701
SHEETZ #336,Sheetz,105 Maynard St,Williamsport,PA,3.759,15APR2026,5.999,Weekday,Rural,17701
KWIK FILL #194,Kwik Fill,843 US Highway 15,Williamsport,PA,3.759,15APR2026,,Weekday,Rural,17701
KWIK FILL #192,Kwik Fill,2705 W 4th St,Williamsport,PA,3.799,15APR2026,5.999,Weekday,Rural,17701
6th and High Mini Mart,Unbranded,1037 High St,Williamsport,PA,3.899,15APR2026,,Weekday,Rural,17701
SHEETZ #283,Sheetz,330 Westminster Dr,Williamsport,PA,3.899,15APR2026,5.999,Weekday,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 Dewey Ave,Williamsport,PA,3.959,15APR2026,,Weekday,Rural,17701
UNI-MART #330,Uni-Mart,2306 Lycoming Creek Rd,Williamsport,PA,3.999,15APR2026,5.699,Weekday,Rural,17701
HELLERS MARKET,Exxon,1941 Lycoming Creek Rd,Williamsport,PA,3.999,15APR2026,,Weekday,Rural,17701
KWIK FILL #193,Kwik Fill,2601 Lycoming Creek Rd,Williamsport,PA,3.999,15APR2026,,Weekday,Rural,17701
WEIS GAS AND GO,Gas N Go (Weis),1916 Lycoming Creek Rd,Williamsport,PA,3.999,15APR2026,5.699,Weekday,Rural,17701
CONOCO,Conoco,1431 High St,Williamsport,PA,3.999,15APR2026,,Weekday,Rural,17701
MINIT MART #243,Nittany Minitmart,2300 W 4th St,Williamsport,PA,3.999,15APR2026,,Weekday,Rural,17701
HARVEST MOON,Unbranded,535 Arch St,Williamsport,PA,3.999,15APR2026,5.599,Weekday,Rural,17701
EXXON,Exxon,1220 River Ave,Williamsport,PA,3.999,15APR2026,,Weekday,Rural,17701
SUNOCO,Sunoco,1300 Washington Blvd,Williamsport,PA,3.999,15APR2026,,Weekday,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3rd St,Williamsport,PA,3.999,15APR2026,5.999,Weekday,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 Lycoming Creek Rd,Cogan Station,PA,4.099,15APR2026,5.999,Weekday,Rural,17701
KWIK FILL #193,Kwik Fill,2601 Lycoming Creek Rd,Williamsport,PA,3.699,16APR2026,,Weekday,Rural,17701
HARVEST MOON,Unbranded,535 Arch St,Williamsport,PA,3.699,16APR2026,5.599,Weekday,Rural,17701
Wawa #8220,Wawa,164 Maynard St,Williamsport,PA,3.699,16APR2026,5.999,Weekday,Rural,17701
SHEETZ #336,Sheetz,105 Maynard St,Williamsport,PA,3.699,16APR2026,5.999,Weekday,Rural,17701
KWIK FILL #192,Kwik Fill,2705 W 4th St,Williamsport,PA,3.699,16APR2026,,Weekday,Rural,17701
KWIK FILL #194,Kwik Fill,843 US Highway 15,Williamsport,PA,3.699,16APR2026,,Weekday,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 Dewey Ave,Williamsport,PA,3.799,16APR2026,,Weekday,Rural,17701
CONOCO,Conoco,1431 High St,Williamsport,PA,3.899,16APR2026,,Weekday,Rural,17701
6th and High Mini Mart,Unbranded,1037 High St,Williamsport,PA,3.899,16APR2026,,Weekday,Rural,17701
SHEETZ #283,Sheetz,330 Westminster Dr,Williamsport,PA,3.899,16APR2026,5.999,Weekday,Rural,17701
HELLERS MARKET,Exxon,1941 Lycoming Creek Rd,Williamsport,PA,3.959,16APR2026,,Weekday,Rural,17701
WEIS GAS AND GO,Gas N Go (Weis),1916 Lycoming Creek Rd,Williamsport,PA,3.959,16APR2026,5.699,Weekday,Rural,17701
UNI-MART #330,Uni-Mart,2306 Lycoming Creek Rd,Williamsport,PA,3.999,16APR2026,5.699,Weekday,Rural,17701
MINIT MART #243,Nittany Minitmart,2300 W 4th St,Williamsport,PA,3.999,16APR2026,,Weekday,Rural,17701
EXXON,Exxon,1220 River Ave,Williamsport,PA,3.999,16APR2026,,Weekday,Rural,17701
SUNOCO,Sunoco,1300 Washington Blvd,Williamsport,PA,3.999,16APR2026,,Weekday,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3rd St,Williamsport,PA,3.999,16APR2026,5.999,Weekday,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 Lycoming Creek Rd,Cogan Station,PA,4.099,16APR2026,5.999,Weekday,Rural,17701
KWIK FILL #193,Kwik Fill,2601 LYCOMING CREEK RD,Williamsport,PA,3.699,17APR2026,,Weekday,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.699,17APR2026,5.999,Weekday,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,3.699,17APR2026,5.999,Weekday,Rural,17701
KWIK FILL #192,Kwik Fill,2705 W 4TH ST,Williamsport,PA,3.699,17APR2026,5.999,Weekday,Rural,17701
KWIK FILL #194,Kwik Fill,843 US HIGHWAY 15,Williamsport,PA,3.699,17APR2026,,Weekday,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.759,17APR2026,,Weekday,Rural,17701
CONOCO,Conoco,1431 HIGH ST,Williamsport,PA,3.759,17APR2026,,Weekday,Rural,17701
UNI-MART #330,Uni-Mart,2306 LYCOMING CREEK RD,Williamsport,PA,3.899,17APR2026,5.699,Weekday,Rural,17701
6th and High Mini Mart,Unbranded,1037 HIGH ST,Williamsport,PA,3.899,17APR2026,,Weekday,Rural,17701
HARVEST MOON,Unbranded,535 ARCH ST,Williamsport,PA,3.899,17APR2026,5.599,Weekday,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,3.899,17APR2026,5.999,Weekday,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,3.959,17APR2026,,Weekday,Rural,17701
MINIT MART #243,Nittany Minitmart,2300 W 4TH ST,Williamsport,PA,3.999,17APR2026,,Weekday,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,3.999,17APR2026,,Weekday,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,3.999,17APR2026,,Weekday,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 LYCOMING CREEK RD,Cogan Station,PA,4.099,17APR2026,5.999,Weekday,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.699,18APR2026,5.999,Weekend,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,3.699,18APR2026,5.959,Weekend,Rural,17701
KWIK FILL #194,Kwik Fill,843 US HIGHWAY 15,Williamsport,PA,3.699,18APR2026,,Weekend,Rural,17701
WEIS GAS AND GO,Gas N Go (Weis),1916 LYCOMING CREEK RD,Williamsport,PA,3.759,18APR2026,5.699,Weekend,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.759,18APR2026,,Weekend,Rural,17701
CONOCO,Conoco,1431 HIGH ST,Williamsport,PA,3.759,18APR2026,,Weekend,Rural,17701
UNI-MART #330,Uni-Mart,2306 LYCOMING CREEK RD,Williamsport,PA,3.799,18APR2026,5.699,Weekend,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,3.899,18APR2026,,Weekend,Rural,17701
HARVEST MOON,Unbranded,535 ARCH ST,Williamsport,PA,3.899,18APR2026,5.599,Weekend,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,3.899,18APR2026,5.959,Weekend,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,3.999,18APR2026,,Weekend,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,3.999,18APR2026,,Weekend,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3RD ST,Williamsport,PA,3.999,18APR2026,5.999,Weekend,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 LYCOMING CREEK RD,Cogan Station,PA,4.099,18APR2026,5.999,Weekend,Rural,17701
WEIS GAS AND GO,Gas N Go (Weis),1916 LYCOMING CREEK RD,Williamsport,PA,3.599,19APR2026,,Weekend,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.699,19APR2026,,Weekend,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.699,19APR2026,,Weekend,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,3.699,19APR2026,5.899,Weekend,Rural,17701
UNI-MART #330,Uni-Mart,2306 LYCOMING CREEK RD,Williamsport,PA,3.799,19APR2026,5.699,Weekend,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,3.899,19APR2026,,Weekend,Rural,17701
HARVEST MOON,Unbranded,535 ARCH ST,Williamsport,PA,3.899,19APR2026,,Weekend,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,3.899,19APR2026,5.899,Weekend,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,3.999,19APR2026,,Weekend,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,3.999,19APR2026,,Weekend,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 LYCOMING CREEK RD,Cogan Station,PA,4.099,19APR2026,,Weekend,Rural,17701
Kwik Fill #193,Kwik Fill,2601 Lycoming Creek Rd,Williamsport,PA,3.699,20APR2026,,Weekday,Rural,17701
7-Eleven #40423,7-Eleven,1601 Dewey Ave,Williamsport,PA,3.699,20APR2026,,Weekday,Rural,17701
Wawa #8220,Wawa,164 Maynard St,Williamsport,PA,3.699,20APR2026,5.899,Weekday,Rural,17701
Sheetz #336,Sheetz,105 Maynard St,Williamsport,PA,3.699,20APR2026,5.899,Weekday,Rural,17701
Kwik Fill #192,Kwik Fill,2705 W 4th St,Williamsport,PA,3.699,20APR2026,,Weekday,Rural,17701
Kwik Fill #194,Kwik Fill,843 US Highway 15,Williamsport,PA,3.699,18APR2026,,Weekday,Rural,17701
Conoco,Conoco,1431 High St,Williamsport,PA,3.759,19APR2026,,Weekday,Rural,17701
6th and High Mini Mart,Unbranded,1037 High St,Williamsport,PA,3.759,20APR2026,,Weekday,Rural,17701
Uni-Mart #330,Uni-Mart,2306 Lycoming Creek Rd,Williamsport,PA,3.799,20APR2026,5.699,Weekday,Rural,17701
Hellers Market,Exxon,1941 Lycoming Creek Rd,Williamsport,PA,3.899,20APR2026,,Weekday,Rural,17701
Weis Gas and Go,Gas N Go (Weis),1916 Lycoming Creek Rd,Williamsport,PA,3.899,20APR2026,5.699,Weekday,Rural,17701
Harvest Moon,Unbranded,535 Arch St,Williamsport,PA,3.899,20APR2026,5.599,Weekday,Rural,17701
Sheetz #283,Sheetz,330 Westminster Dr,Williamsport,PA,3.899,20APR2026,5.899,Weekday,Rural,17701
Minit Mart #243,Nittany Minitmart,2300 W 4th St,Williamsport,PA,3.999,20APR2026,,Weekday,Rural,17701
Exxon,Exxon,1220 River Ave,Williamsport,PA,3.999,20APR2026,,Weekday,Rural,17701
Sunoco,Sunoco,1300 Washington Blvd,Williamsport,PA,3.999,20APR2026,,Weekday,Rural,17701
Minit Mart #249,Nittany Minitmart,1450 E 3rd St,Williamsport,PA,3.999,20APR2026,5.899,Weekday,Rural,17701
Cowdens Family Market,Sunoco,3725 Lycoming Creek Rd,Cogan Station,PA,4.099,20APR2026,5.999,Weekday,Rural,17701
KWIK FILL #193,Kwik Fill,2601 LYCOMING CREEK RD,Williamsport,PA,3.699,21APR2026,,Weekday,Rural,17701
KWIK FILL #192,Kwik Fill,2705 W 4TH ST,Williamsport,PA,3.699,21APR2026,,Weekday,Rural,17701
CONOCO,Conoco,1431 HIGH ST,Williamsport,PA,3.759,20APR2026,,Weekday,Rural,17701
UNI-MART #330,Uni-Mart,2306 LYCOMING CREEK RD,Williamsport,PA,3.799,21APR2026,5.699,Weekday,Rural,17701
6th and High Mini Mart,Unbranded,1037 HIGH ST,Williamsport,PA,3.859,21APR2026,,Weekday,Rural,17701
HELLERS MARKET,Exxon,1941 LYCOMING CREEK RD,Williamsport,PA,3.899,21APR2026,,Weekday,Rural,17701
WEIS GAS AND GO,Gas N Go (Weis),1916 LYCOMING CREEK RD,Williamsport,PA,3.899,21APR2026,5.699,Weekday,Rural,17701
HARVEST MOON,Unbranded,535 ARCH ST,Williamsport,PA,3.899,21APR2026,5.599,Weekday,Rural,17701
Wawa #8220,Wawa,164 MAYNARD ST,Williamsport,PA,3.899,21APR2026,5.899,Weekday,Rural,17701
7-ELEVEN #40423,7-Eleven,1601 DEWEY AVE,Williamsport,PA,3.999,21APR2026,,Weekday,Rural,17701
MINIT MART #243,Nittany Minitmart,2300 W 4TH ST,Williamsport,PA,3.999,21APR2026,,Weekday,Rural,17701
SHEETZ #336,Sheetz,105 MAYNARD ST,Williamsport,PA,3.999,21APR2026,5.899,Weekday,Rural,17701
EXXON,Exxon,1220 RIVER AVE,Williamsport,PA,3.999,21APR2026,,Weekday,Rural,17701
SUNOCO,Sunoco,1300 WASHINGTON BLVD,Williamsport,PA,3.999,21APR2026,,Weekday,Rural,17701
MINIT MART #249,Nittany Minitmart,1450 E 3RD ST,Williamsport,PA,3.999,21APR2026,5.899,Weekday,Rural,17701
SHEETZ #283,Sheetz,330 WESTMINSTER DR,Williamsport,PA,3.999,21APR2026,5.899,Weekday,Rural,17701
KWIK FILL #194,Kwik Fill,843 US HIGHWAY 15,Williamsport,PA,3.999,21APR2026,,Weekday,Rural,17701
COWDENS FAMILY MARKET,Sunoco,3725 LYCOMING CREEK RD,Cogan Station,PA,4.099,21APR2026,5.999,Weekday,Rural,17701
RUTTERS #14,Rutters,899 N US HIGHWAY 15,Dillsburg,PA,3.839,01APR2026,5.999,Weekday,Urban,17019
7-Eleven #40447,7-Eleven,313 S US HIGHWAY 15,Dillsburg,PA,3.999,01APR2026,,Weekday,Urban,17019
GIANT #6310,Giant (Ahold),880 N US HIGHWAY 15,Dillsburg,PA,3.999,01APR2026,,Weekday,Urban,17019
GULF,Gulf,7 S US ROUTE 15,Dillsburg,PA,4.199,01APR2026,,Weekday,Urban,17019
USA GAS AND TOBACCO OUTLET,Unbranded,303 N BALTIMORE ST,Dillsburg,PA,4.199,01APR2026,5.999,Weekday,Urban,17019
GIANT #6310,Giant (Ahold),880 N US HIGHWAY 15,Dillsburg,PA,3.999,02APR2026,,Weekday,Urban,17019
RUTTERS #14,Rutters,899 N US HIGHWAY 15,Dillsburg,PA,3.999,02APR2026,6.299,Weekday,Urban,17019
7-Eleven #40447,7-Eleven,313 S US HIGHWAY 15,Dillsburg,PA,4.199,02APR2026,,Weekday,Urban,17019
GULF,Gulf,7 S US ROUTE 15,Dillsburg,PA,4.199,02APR2026,,Weekday,Urban,17019
USA GAS AND TOBACCO OUTLET,Unbranded,303 N BALTIMORE ST,Dillsburg,PA,4.199,02APR2026,5.999,Weekday,Urban,17019
GIANT #6310,Giant (Ahold),880 N US HIGHWAY 15,Dillsburg,PA,3.999,03APR2026,,Weekday,Urban,17019
7-Eleven #40447,7-Eleven,313 S US HIGHWAY 15,Dillsburg,PA,4.199,03APR2026,,Weekday,Urban,17019
RUTTERS #14,Rutters,899 N US HIGHWAY 15,Dillsburg,PA,4.199,03APR2026,6.299,Weekday,Urban,17019
USA GAS AND TOBACCO OUTLET,Unbranded,303 N BALTIMORE ST,Dillsburg,PA,4.299,03APR2026,5.999,Weekday,Urban,17019
GIANT #6310,Giant (Ahold),880 N US Highway 15,Dillsburg,PA,4.099,04APR2026,,Weekend,Urban,17019
7-Eleven #40447,7-Eleven,313 S US Highway 15,Dillsburg,PA,4.199,04APR2026,,Weekend,Urban,17019
RUTTERS #14,Rutters,899 N US Highway 15,Dillsburg,PA,4.199,04APR2026,6.299,Weekend,Urban,17019
7-Eleven #40447,7-Eleven,313 S US Highway 15,Dillsburg,PA,4.179,05APR2026,,Weekend,Urban,17019
RUTTERS #14,Rutters,899 N US Highway 15,Dillsburg,PA,4.199,05APR2026,6.299,Weekend,Urban,17019
